            perf [002] 77438.443782698:                        ffffffff8134d93b new_slab+0xb 		mov %rdi, %r12
            perf [002] 77438.443782698:                        ffffffff8134d93e new_slab+0xe 		sub $0x8, %rsp
            perf [002] 77438.443782698:                        ffffffff8134d942 new_slab+0x12 		test $0xfe000006, %esi
            perf [002] 77438.443782698:   jcc                  ffffffff8134d948 new_slab+0x18 		jnz 0xffffffff8134d974
            perf [002] 77438.443782698:                        ffffffff8134d94a new_slab+0x1a 		cmpq  $0x0, 0x48(%r12)
            perf [002] 77438.443782698:   jcc                  ffffffff8134d950 new_slab+0x20 		jz 0xffffffff8134d95c
            perf [002] 77438.443782698:                        ffffffff8134d95c new_slab+0x2c 		mov %r12, %rdi
            perf [002] 77438.443782698:                        ffffffff8134d95f new_slab+0x2f 		and $0x3beee0, %esi
            perf [002] 77438.443782701:   tr end  call         ffffffff8134d965 new_slab+0x35 		callq  0xffffffff8134d4d0 	 IPC: 4.00 (12/3) 
            perf [002] 77438.443783749:                        ffffffff8134d96a new_slab+0x3a 		movq  -0x8(%rbp), %r12
            perf [002] 77438.443783749:                        ffffffff8134d96e new_slab+0x3e 		leaveq  
            perf [002] 77438.443783750:   tr end  return       ffffffff8134d96f new_slab+0x3f 		retq   	 IPC: 3.00 (3/1) 
            perf [002] 77438.444002121:   tr end  call         ffffffff8134d930 new_slab+0x0 		callq  0xffffffffc0970000 	 IPC: 1.00 (1/1) 
            perf [002] 77438.444003570:                        ffffffff8134d935 new_slab+0x5 		pushq  %rbp
            perf [002] 77438.444003570:                        ffffffff8134d936 new_slab+0x6 		mov %rsp, %rbp
            perf [002] 77438.444003570:                        ffffffff8134d939 new_slab+0x9 		pushq  %r12
            perf [002] 77438.444003570:                        ffffffff8134d93b new_slab+0xb 		mov %rdi, %r12
            perf [002] 77438.444003570:                        ffffffff8134d93e new_slab+0xe 		sub $0x8, %rsp
            perf [002] 77438.444003570:                        ffffffff8134d942 new_slab+0x12 		test $0xfe000006, %esi
            perf [002] 77438.444003570:   jcc                  ffffffff8134d948 new_slab+0x18 		jnz 0xffffffff8134d974
            perf [002] 77438.444003570:                        ffffffff8134d94a new_slab+0x1a 		cmpq  $0x0, 0x48(%r12)
            perf [002] 77438.444003570:   jcc                  ffffffff8134d950 new_slab+0x20 		jz 0xffffffff8134d95c
            perf [002] 77438.444003570:                        ffffffff8134d95c new_slab+0x2c 		mov %r12, %rdi
            perf [002] 77438.444003570:                        ffffffff8134d95f new_slab+0x2f 		and $0x3beee0, %esi
            perf [002] 77438.444003574:   tr end  call         ffffffff8134d965 new_slab+0x35 		callq  0xffffffff8134d4d0 	 IPC: 2.40 (12/5) 
            perf [002] 77438.444004738:                        ffffffff8134d96a new_slab+0x3a 		movq  -0x8(%rbp), %r12
            perf [002] 77438.444004738:                        ffffffff8134d96e new_slab+0x3e 		leaveq  
            perf [002] 77438.444004738:   tr end  return       ffffffff8134d96f new_slab+0x3f 		retq   	 IPC: 3.00 (3/1) 
            perf [002] 77438.444168339:   tr end  call         ffffffff8134d930 new_slab+0x0 		callq  0xffffffffc0970000 	 IPC: 1.00 (1/1) 
            perf [002] 77438.444169708:                        ffffffff8134d935 new_slab+0x5 		pushq  %rbp
            perf [002] 77438.444169708:                        ffffffff8134d936 new_slab+0x6 		mov %rsp, %rbp
            perf [002] 77438.444169708:                        ffffffff8134d939 new_slab+0x9 		pushq  %r12
            perf [002] 77438.444169708:                        ffffffff8134d93b new_slab+0xb 		mov %rdi, %r12
            perf [002] 77438.444169708:                        ffffffff8134d93e new_slab+0xe 		sub $0x8, %rsp
            perf [002] 77438.444169708:                        ffffffff8134d942 new_slab+0x12 		test $0xfe000006, %esi
            perf [002] 77438.444169708:   jcc                  ffffffff8134d948 new_slab+0x18 		jnz 0xffffffff8134d974
            perf [002] 77438.444169708:                        ffffffff8134d94a new_slab+0x1a 		cmpq  $0x0, 0x48(%r12)
            perf [002] 77438.444169708:   jcc                  ffffffff8134d950 new_slab+0x20 		jz 0xffffffff8134d95c
            perf [002] 77438.444169708:                        ffffffff8134d95c new_slab+0x2c 		mov %r12, %rdi
            perf [002] 77438.444169708:                        ffffffff8134d95f new_slab+0x2f 		and $0x3beee0, %esi
            perf [002] 77438.444169711:   tr end  call         ffffffff8134d965 new_slab+0x35 		callq  0xffffffff8134d4d0 	 IPC: 4.00 (12/3) 
            perf [002] 77438.444171454:                        ffffffff8134d96a new_slab+0x3a 		movq  -0x8(%rbp), %r12
            perf [002] 77438.444171454:                        ffffffff8134d96e new_slab+0x3e 		leaveq  
            perf [002] 77438.444171454:   tr end  return       ffffffff8134d96f new_slab+0x3f 		retq   	 IPC: 3.00 (3/1) 
            perf [002] 77438.444327593:   tr end  call         ffffffff8134d930 new_slab+0x0 		callq  0xffffffffc0970000 	 IPC: 1.00 (1/1) 
            perf [002] 77438.444329034:                        ffffffff8134d935 new_slab+0x5 		pushq  %rbp
            perf [002] 77438.444329034:                        ffffffff8134d936 new_slab+0x6 		mov %rsp, %rbp
            perf [002] 77438.444329034:                        ffffffff8134d939 new_slab+0x9 		pushq  %r12
            perf [002] 77438.444329034:                        ffffffff8134d93b new_slab+0xb 		mov %rdi, %r12
            perf [002] 77438.444329034:                        ffffffff8134d93e new_slab+0xe 		sub $0x8, %rsp
            perf [002] 77438.444329034:                        ffffffff8134d942 new_slab+0x12 		test $0xfe000006, %esi
            perf [002] 77438.444329034:   jcc                  ffffffff8134d948 new_slab+0x18 		jnz 0xffffffff8134d974
            perf [002] 77438.444329034:                        ffffffff8134d94a new_slab+0x1a 		cmpq  $0x0, 0x48(%r12)
            perf [002] 77438.444329034:   jcc                  ffffffff8134d950 new_slab+0x20 		jz 0xffffffff8134d95c
            perf [002] 77438.444329034:                        ffffffff8134d95c new_slab+0x2c 		mov %r12, %rdi
            perf [002] 77438.444329034:                        ffffffff8134d95f new_slab+0x2f 		and $0x3beee0, %esi
            perf [002] 77438.444329036:   tr end  call         ffffffff8134d965 new_slab+0x35 		callq  0xffffffff8134d4d0 	 IPC: 4.00 (12/3) 
            perf [002] 77438.444330077:                        ffffffff8134d96a new_slab+0x3a 		movq  -0x8(%rbp), %r12
            perf [002] 77438.444330077:                        ffffffff8134d96e new_slab+0x3e 		leaveq  
            perf [002] 77438.444330078:   tr end  return       ffffffff8134d96f new_slab+0x3f 		retq   	 IPC: 3.00 (3/1) 
            perf [002] 77438.444486712:   tr end  call         ffffffff8134d930 new_slab+0x0 		callq  0xffffffffc0970000 	 IPC: 1.00 (1/1) 
            perf [002] 77438.444488072:                        ffffffff8134d935 new_slab+0x5 		pushq  %rbp
            perf [002] 77438.444488072:                        ffffffff8134d936 new_slab+0x6 		mov %rsp, %rbp
            perf [002] 77438.444488072:                        ffffffff8134d939 new_slab+0x9 		pushq  %r12
            perf [002] 77438.444488072:                        ffffffff8134d93b new_slab+0xb 		mov %rdi, %r12
            perf [002] 77438.444488072:                        ffffffff8134d93e new_slab+0xe 		sub $0x8, %rsp
            perf [002] 77438.444488072:                        ffffffff8134d942 new_slab+0x12 		test $0xfe000006, %esi
            perf [002] 77438.444488072:   jcc                  ffffffff8134d948 new_slab+0x18 		jnz 0xffffffff8134d974
            perf [002] 77438.444488072:                        ffffffff8134d94a new_slab+0x1a 		cmpq  $0x0, 0x48(%r12)
            perf [002] 77438.444488072:   jcc                  ffffffff8134d950 new_slab+0x20 		jz 0xffffffff8134d95c
            perf [002] 77438.444488072:                        ffffffff8134d95c new_slab+0x2c 		mov %r12, %rdi
            perf [002] 77438.444488072:                        ffffffff8134d95f new_slab+0x2f 		and $0x3beee0, %esi
            perf [002] 77438.444488074:   tr end  call         ffffffff8134d965 new_slab+0x35 		callq  0xffffffff8134d4d0 	 IPC: 4.00 (12/3) 
            perf [002] 77438.444489172:                        ffffffff8134d96a new_slab+0x3a 		movq  -0x8(%rbp), %r12
            perf [002] 77438.444489172:                        ffffffff8134d96e new_slab+0x3e 		leaveq  
            perf [002] 77438.444489173:   tr end  return       ffffffff8134d96f new_slab+0x3f 		retq   	 IPC: 3.00 (3/1) 
            perf [002] 77438.444646182:   tr end  call         ffffffff8134d930 new_slab+0x0 		callq  0xffffffffc0970000 	 IPC: 1.00 (1/1) 
            perf [002] 77438.444647556:                        ffffffff8134d935 new_slab+0x5 		pushq  %rbp
            perf [002] 77438.444647556:                        ffffffff8134d936 new_slab+0x6 		mov %rsp, %rbp
            perf [002] 77438.444647556:                        ffffffff8134d939 new_slab+0x9 		pushq  %r12
            perf [002] 77438.444647556:                        ffffffff8134d93b new_slab+0xb 		mov %rdi, %r12
            perf [002] 77438.444647556:                        ffffffff8134d93e new_slab+0xe 		sub $0x8, %rsp
            perf [002] 77438.444647556:                        ffffffff8134d942 new_slab+0x12 		test $0xfe000006, %esi
            perf [002] 77438.444647556:   jcc                  ffffffff8134d948 new_slab+0x18 		jnz 0xffffffff8134d974
            perf [002] 77438.444647556:                        ffffffff8134d94a new_slab+0x1a 		cmpq  $0x0, 0x48(%r12)
            perf [002] 77438.444647556:   jcc                  ffffffff8134d950 new_slab+0x20 		jz 0xffffffff8134d95c
            perf [002] 77438.444647556:                        ffffffff8134d95c new_slab+0x2c 		mov %r12, %rdi
            perf [002] 77438.444647556:                        ffffffff8134d95f new_slab+0x2f 		and $0x3beee0, %esi
            perf [002] 77438.444647558:   tr end  call         ffffffff8134d965 new_slab+0x35 		callq  0xffffffff8134d4d0 	 IPC: 4.00 (12/3) 
            perf [002] 77438.444648690:                        ffffffff8134d96a new_slab+0x3a 		movq  -0x8(%rbp), %r12
            perf [002] 77438.444648690:                        ffffffff8134d96e new_slab+0x3e 		leaveq  
            perf [002] 77438.444648691:   tr end  return       ffffffff8134d96f new_slab+0x3f 		retq   	 IPC: 3.00 (3/1) 
            perf [002] 77438.490869446:   tr end  call         ffffffff8134d930 new_slab+0x0 		callq  0xffffffffc0970000 	 IPC: 0.01 (1/74) 
            perf [002] 77438.490878840:                        ffffffff8134d935 new_slab+0x5 		pushq  %rbp
            perf [002] 77438.490878840:                        ffffffff8134d936 new_slab+0x6 		mov %rsp, %rbp
            perf [002] 77438.490878840:                        ffffffff8134d939 new_slab+0x9 		pushq  %r12
            perf [002] 77438.490878840:                        ffffffff8134d93b new_slab+0xb 		mov %rdi, %r12
            perf [002] 77438.490878840:                        ffffffff8134d93e new_slab+0xe 		sub $0x8, %rsp
            perf [002] 77438.490878840:                        ffffffff8134d942 new_slab+0x12 		test $0xfe000006, %esi
            perf [002] 77438.490878840:   jcc                  ffffffff8134d948 new_slab+0x18 		jnz 0xffffffff8134d974
            perf [002] 77438.490878840:                        ffffffff8134d94a new_slab+0x1a 		cmpq  $0x0, 0x48(%r12)
            perf [002] 77438.490878840:   jcc                  ffffffff8134d950 new_slab+0x20 		jz 0xffffffff8134d95c
            perf [002] 77438.490878840:                        ffffffff8134d95c new_slab+0x2c 		mov %r12, %rdi
            perf [002] 77438.490878840:                        ffffffff8134d95f new_slab+0x2f 		and $0x3beee0, %esi
            perf [002] 77438.490878873:   tr end  call         ffffffff8134d965 new_slab+0x35 		callq  0xffffffff8134d4d0 	 IPC: 0.33 (12/36) 
            perf [002] 77438.490880582:                        ffffffff8134d96a new_slab+0x3a 		movq  -0x8(%rbp), %r12
            perf [002] 77438.490880582:                        ffffffff8134d96e new_slab+0x3e 		leaveq  
            perf [002] 77438.490880583:   tr end  return       ffffffff8134d96f new_slab+0x3f 		retq   	 IPC: 3.00 (3/1) 
            perf [002] 77438.491170080:   tr end  call         ffffffff8134d930 new_slab+0x0 		callq  0xffffffffc0970000 	 IPC: 1.00 (1/1) 
            perf [002] 77438.491172703:                        ffffffff8134d935 new_slab+0x5 		pushq  %rbp
            perf [002] 77438.491172703:                        ffffffff8134d936 new_slab+0x6 		mov %rsp, %rbp
            perf [002] 77438.491172703:                        ffffffff8134d939 new_slab+0x9 		pushq  %r12
            perf [002] 77438.491172703:                        ffffffff8134d93b new_slab+0xb 		mov %rdi, %r12
            perf [002] 77438.491172703:                        ffffffff8134d93e new_slab+0xe 		sub $0x8, %rsp
            perf [002] 77438.491172703:                        ffffffff8134d942 new_slab+0x12 		test $0xfe000006, %esi
            perf [002] 77438.491172703:   jcc                  ffffffff8134d948 new_slab+0x18 		jnz 0xffffffff8134d974
            perf [002] 77438.491172703:                        ffffffff8134d94a new_slab+0x1a 		cmpq  $0x0, 0x48(%r12)
            perf [002] 77438.491172703:   jcc                  ffffffff8134d950 new_slab+0x20 		jz 0xffffffff8134d95c
            perf [002] 77438.491172703:                        ffffffff8134d95c new_slab+0x2c 		mov %r12, %rdi
            perf [002] 77438.491172703:                        ffffffff8134d95f new_slab+0x2f 		and $0x3beee0, %esi
            perf [002] 77438.491172705:   tr end  call         ffffffff8134d965 new_slab+0x35 		callq  0xffffffff8134d4d0 	 IPC: 4.00 (12/3) 
            perf [002] 77438.491173904:                        ffffffff8134d96a new_slab+0x3a 		movq  -0x8(%rbp), %r12
